words,oxford_category,char_length,rare,gibberish,spec_char,number,sentence,word_length,LAION_freq,CoCo_freq,source
Trust. The feeling is mutual. - BankMutual,none,36,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Try to be a rainbow in someone else's cloud. -Maya Angelou,none,48,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
Turn Frowns Upside Down with Our Funny Marketing,none,41,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/inspirational-quotes-about-life/
"Turn Heads, Turn Profits - Our Catchy Marketing Techniques",none,50,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
Turning 21 is barrels of fun! Here's to a great night and a fantastic birthday.,none,65,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"Turning one year old is AWESOME! You get to smash cake all over the place, spit it back out on your Mom, and if anyone gets mad at you just cry a lot and they'll forgive you. Have a Happy Birthday, kiddo!",none,164,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"Turning vision into value. - Margolin, Winer & Evens",none,44,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
Twenty years from now you will be more disappointed by the things that you didn't do than by the ones you did do. -Mark Twain,none,101,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Twenty years from now you will be more disappointed by the things that you didn't do than by the ones you did do. So throw off the bowlines. Sail away from the safe harbor. Catch the trade winds in your sails. Explore. Dream. Discover. - Mark Twain,none,202,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"Two roads diverged in a wood and I - I took the one less traveled by, and that has made all the difference. - Robert Frost",none,97,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
U.S. Navy - Forged by the Sea.,none,25,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
"Ultimately the bond of all companionship, whether in marriage or in friendship, is conversation. -Oscar Wilde",none,94,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
Uncommon Wisdom. Common Sense. - Leonard Street & Deinard,none,49,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Unleash the Cleverness of Your Brand's Voice,none,38,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
Unleash the Cuteness Factor in Your Brand Communication,none,48,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
Unleash the Graceful Potential of Your Brand,none,38,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/travel-quotes/
Unleash the Power of a Memorable Hook,none,31,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
Unleash the Power of Cleverness in Your Marketing,none,42,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
Unleash the Power of Cool in Your Marketing,none,36,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
Unleash the Power of Strategic Marketing,none,35,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
Unleash the Professional Potential of Your Brand,none,42,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
Unleash Your Brand's Funny Side,none,27,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/hope-quotes/
Unleash Your Business's Hidden Potential with Our Singular Strategies,none,61,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"Unless it is mad passionate extraordinary love, it is a waste of time. There are too many mediocre things in life. Love should not be one of them.",none,119,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"Unless you try to do something beyond what you have already mastered, you will never grow. -Ralph Waldo Emerson",none,93,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
Unlike what most people think it is never too late to be what you wish to be.,none,61,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Unlock Poetic Marketing that Truly Makes an Impact,none,43,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Unlock Success with Our Rhyming Marketing Finesse,none,43,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
Unlock the Power of Rhyme in Your Brand's Prime,none,39,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
Unlock the Secrets of Cool Brand Messaging,none,36,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
Unlock Your Brand's Potential with Our Unique Approach,none,47,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
Unlocking the Secrets of Clever Brand Communication,none,45,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Unlocking the Secrets to Catchy Brand Communication,none,45,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/hope-quotes/
"Until we have seen someone's darkness, we don't really know who they are. Until we have forgive someone's darkness, we don't really know what love is.",none,125,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
Vacation calories don't count. Right? - Unknown,none,41,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
VISA - Everywhere you want to be.,none,28,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/travel-quotes/
Wake up every morning with the thought that something wonderful is about to happen. - Unknown,none,78,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Warmest thoughts and best wishes for a wonderful holiday and a very happy New Year.,none,69,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
Warmest wishes of the season from our family to yours.,none,45,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
Washington Post - Democracy Dies in Darkness.,none,40,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
We all get the exact same 365 days. The only difference is what we do with them.,none,64,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/inspiring-november-quotes-to-embrace-fall-gratitude/
We appreciate your business and wish you the best in the coming year.,none,57,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
We are shaped and fashioned by what we love.,none,36,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
We Are The Competition - Ferrari,none,27,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/inspiring-november-quotes-to-embrace-fall-gratitude/
We Bring Good Things to Life - General Electric,none,39,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
We Bring The Good Growth To Life.,none,27,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
"We call it 50. The Spanish call it cincuenta. The Germans call it funfzig. In whatever language, it's a birthday worth celebrating!",none,110,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
We can only be said to be alive in those moments when our hearts are conscious of our treasures. - Thornton Wilder,none,93,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
We do the hustle so you don't have the hassle. - Heidi Harris,none,49,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"We gather on this day to be thankful for what we have, for the family we love, the friends we cherish, and for the blessings that will come. Happy Thanksgiving!",none,131,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
We have a mutual interest - you. - Mutual of Wausau Insurance Corporation,none,61,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/inspiring-november-quotes-to-embrace-fall-gratitude/
We have a place for everyone - Vrbo,none,28,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
"We have always held to the hope, the belief, the conviction that there is a better life, a better world, beyond the horizon. - Franklin D. Roosevelt",none,122,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
We have so much to be thankful for. One day a year hardly seems adequate…-Anonymous,none,69,FALSE,FALSE,FALSE,FALSE,TRUE,24,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
We help you be at your best.,none,22,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
We live and breathe marketing,none,25,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"We live in a wonderful world that is full of beauty, charm and adventure. There is no end to the adventures we can have if only we seek them with our eyes open. - Jawaharial Nehru",none,144,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"We market any niche, guaranteed",none,27,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/hope-quotes/
"We market, you wait",none,16,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/best-friendsgiving-quotes-and-captions/
We marketing anything under the sun,none,30,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"We may have our differences, but nothing's more important than family.  -Coco",none,66,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"We may not have it all together, but together we have it all. -Anonymous",none,59,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
"We must accept finite disappointment, but never lose infinite hope. - Martin Luther King, Jr.",none,79,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
"We must always change, renew, rejuvenate ourselves; otherwise, we harden. -Johann Wolfgang von Goethe",none,88,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"We must vote for hope, vote for life, vote for a brighter future for all of our loved ones. - Ed Markey",none,82,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
"We need a six month holiday, twice a year. -Anonymous",none,44,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/best-friendsgiving-quotes-and-captions/
We promote businesses like there is no tomorrow,none,40,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"We spend January 1 walking through our lives, room by room, drawing up a list of work to be done, cracks to be patched. Maybe this year, to balance the list, we ought to walk through the rooms of our lives… not looking for flaws, but for potential. -Ellen Goodman",none,214,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
We take marketing seriously,none,24,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"We travel, some of us forever, to seek other states, other lives, other souls. - Anais Nin",none,74,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"We will open the book. Its pages are blank. We are going to put words on them ourselves. The book is called Opportunity, and its first chapter is New Year's Day. -Edith Lovejoy Pierce",none,150,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
We would like to express our sincerest appreciation for the trust you have placed in us and best wishes for the holidays.,none,100,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
We'll be a sensation for your next renovation.,none,39,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
We're in the business… of helping yours. - Honkamp Krueger,none,49,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
We're so glad to have you as a client and look forward to serving you in the future.,none,67,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
We're the construction kings.,none,26,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
We've got you under our wing. - Aflac,none,30,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/travel-quotes/
"Wear gratitude like a cloak, and it will feed every corner of your life. - Rumi",none,64,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/travel-quotes/
Weaving Catchy Stories that Connect,none,31,FALSE,FALSE,FALSE,FALSE,TRUE,25,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Well-behaved women seldom make history. - Laurel Thatcher Ulrich,none,56,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
What Can Growth Do For You?,none,22,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
What fire could ever equal the sunshine of a winter's day? - Henry David Thoreau,none,66,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"What good is the warmth of summer, without the cold of winter to give it sweetness. - John Steinbeck",none,82,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/hope-quotes/
"What Happens Here, Stays Here - Las Vegas",none,34,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/inspirational-quotes-about-life/
What is the first thing that a person does on their 21st birthday? Exactly! Stop reading this card and go get yourself an alcoholic beverage. Happy Birthday!,none,132,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
What lies behind us and what lies before us are tiny matters compared to what lies within us. - Ralph Waldo Emerson,none,94,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/travel-quotes/
"What we find in a soul mate is not something to tame, but something wild to run with. - Robert Brault",none,81,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
"Whatever is beautiful, whatever is meaningful, whatever brings you happiness-may it be yours this holiday season and throughout the coming year.",none,124,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
"When all the dust is settled and all the crowds are gone, the things that matter are faith, family, and friends. -Barbara Bush",none,104,FALSE,FALSE,FALSE,FALSE,TRUE,26,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
